
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
54,44,2016-02-08,37-169,LAL,@,IND,L (-2),1,33:23,6,25,.240,4,14,.286,3,4,.750,1,4,5,0,0,0,0,0,19,5.4,-6,27.3
55,45,2016-02-10,37-171,LAL,@,CLE,L (-9),1,33:05,5,16,.313,3,7,.429,4,4,1.000,0,6,6,3,1,0,3,2,17,8.9,-19,31.0
56,46,2016-02-19,37-180,LAL,,SAS,L (-6),1,29:17,10,25,.400,1,8,.125,4,5,.800,1,3,4,3,1,0,3,0,25,12.8,-3,35.5
57,47,2016-02-21,37-182,LAL,@,CHI,L (-11),1,27:27,8,20,.400,1,7,.143,5,7,.714,2,2,4,1,0,0,0,1,22,12.7,-1,29.0
58,48,2016-02-22,37-183,LAL,@,MIL,L (-7),1,24:27,3,12,.250,1,5,.200,8,9,.889,0,5,5,2,1,0,2,3,15,8.1,-20,25.8
59,49,2016-02-24,37-185,LAL,@,MEM,L (-9),1,28:57,5,14,.357,2,7,.286,1,2,.500,0,1,1,2,1,0,1,2,13,5.7,-7,19.8
60,,2016-02-26,37-187,LAL,,MEM,L (-17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
61,,2016-03-01,37-191,LAL,,BRK,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,50,2016-03-02,37-192,LAL,@,DEN,L (-10),1,10:50,1,2,.500,1,2,.500,2,3,.667,1,1,2,1,0,0,0,1,5,4.9,+1,9.5
63,,2016-03-04,37-194,LAL,,ATL,L (-29),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,51,2016-03-06,37-196,LAL,,GSW,W (+17),1,24:21,4,14,.286,0,5,.000,4,4,1.000,0,2,2,3,0,0,3,2,12,2.7,+14,17.5
65,,2016-03-08,37-198,LAL,,ORL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
66,52,2016-03-10,37-200,LAL,,CLE,L (-12),1,32:12,11,16,.688,3,4,.750,1,2,.500,1,4,5,2,1,1,0,1,26,23.4,-8,40.8
67,53,2016-03-13,37-203,LAL,,NYK,L (-3),1,26:50,5,15,.333,1,4,.250,3,4,.750,0,2,2,0,1,0,1,2,14,4.9,-18,18.5
68,,2016-03-15,37-205,LAL,,SAC,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,,2016-03-18,37-208,LAL,,PHO,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,54,2016-03-22,37-212,LAL,,MEM,W (+7),1,30:20,7,18,.389,2,5,.400,4,4,1.000,0,2,2,1,1,1,4,4,20,7.6,+9,27.0
71,55,2016-03-23,37-213,LAL,@,PHO,L (-12),1,27:54,5,13,.385,3,8,.375,4,4,1.000,0,3,3,2,0,1,1,1,17,11.5,-23,26.8
72,56,2016-03-25,37-215,LAL,,DEN,L (-11),1,28:42,10,22,.455,4,9,.444,4,5,.800,0,4,4,0,0,0,1,2,28,15.6,-6,34.5
73,57,2016-03-27,37-217,LAL,,WAS,L (-13),1,22:31,6,15,.400,3,7,.429,2,2,1.000,0,1,1,2,1,0,2,0,17,9.6,-11,23.8
74,58,2016-03-28,37-218,LAL,@,UTA,L (-48),1,27:44,1,11,.091,0,4,.000,3,3,1.000,0,0,0,2,1,0,0,0,5,0.1,-43,10.0
75,59,2016-03-30,37-220,LAL,,MIA,W (+2),1,8:44,1,7,.143,0,2,.000,0,0,,1,1,2,0,0,0,1,0,2,-2.5,-13,4.0
76,60,2016-04-03,37-224,LAL,,BOS,L (-7),1,33:01,11,28,.393,4,11,.364,8,10,.800,1,3,4,1,3,0,0,4,34,21.7,-4,48.5
77,61,2016-04-05,37-226,LAL,@,LAC,L (-22),1,22:15,2,12,.167,0,2,.000,2,2,1.000,1,1,2,0,2,0,2,1,6,-1.0,-25,11.5
78,62,2016-04-06,37-227,LAL,,LAC,L (-10),1,27:46,6,19,.316,1,6,.167,4,4,1.000,0,3,3,1,1,0,1,1,17,7.3,-15,24.3
79,63,2016-04-08,37-229,LAL,@,NOP,L (-8),1,22:13,4,15,.267,3,9,.333,3,3,1.000,0,3,3,4,1,0,2,0,14,7.8,-16,26.3
80,64,2016-04-10,37-231,LAL,@,HOU,L (-20),1,27:26,10,22,.455,4,11,.364,11,11,1.000,0,2,2,1,2,0,4,1,35,22.5,-10,43.0
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
81,65,2016-04-11,37-232,LAL,@,OKC,L (-33),1,18:57,4,12,.333,3,9,.333,2,2,1.000,0,1,1,0,1,0,2,2,13,4.7,-24,16.8
82,66,2016-04-13,37-234,LAL,,UTA,W (+5),1,42:09,22,50,.440,6,21,.286,10,12,.833,0,4,4,4,1,1,2,1,60,36.3,+7,77.0
