
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
42,33,2016-01-17,33-107,PHO,@,MIN,L (-30),1,23:40,3,4,.750,0,0,,2,4,.500,4,4,8,0,0,0,1,2,8,7.8,-11,17.5
43,34,2016-01-19,33-109,PHO,,IND,L (-3),1,26:37,0,3,.000,0,0,,3,4,.750,4,10,14,0,1,1,1,1,3,6.6,-8,24.0
44,35,2016-01-21,33-111,PHO,,SAS,L (-28),1,36:13,3,7,.429,0,0,,2,2,1.000,4,16,20,4,0,1,2,3,8,12.2,-15,40.0
45,36,2016-01-23,33-113,PHO,,ATL,W (+3),1,44:13,3,10,.300,0,0,,7,10,.700,13,14,27,5,1,2,2,3,13,22.0,+19,60.8
46,37,2016-01-26,33-116,PHO,@,PHI,L (-10),1,19:10,1,2,.500,0,0,,3,4,.750,1,4,5,1,0,1,2,1,5,4.5,-12,13.8
47,38,2016-01-27,33-117,PHO,@,CLE,L (-22),1,33:56,3,5,.600,0,0,,0,3,.000,4,3,7,3,0,1,4,2,6,4.2,-23,19.3
48,39,2016-01-29,33-119,PHO,@,NYK,L (-18),1,21:30,1,2,.500,0,0,,0,0,,3,9,12,1,0,0,0,0,2,6.5,-25,18.5
49,40,2016-01-31,33-121,PHO,@,DAL,L (-13),1,33:05,6,8,.750,0,0,,0,3,.000,5,8,13,2,1,1,1,2,12,14.8,-17,36.3
50,41,2016-02-02,33-123,PHO,,TOR,L (-7),1,18:16,0,0,,0,0,,0,0,,1,4,5,1,0,1,1,5,0,0.3,+6,9.3
51,42,2016-02-04,33-125,PHO,,HOU,L (-6),1,21:01,1,2,.500,0,0,,2,2,1.000,2,8,10,1,0,0,0,3,4,6.3,-4,18.0
52,43,2016-02-06,33-127,PHO,,UTA,L (-9),1,24:47,4,7,.571,0,0,,2,2,1.000,6,8,14,0,0,1,1,4,10,11.4,-5,30.5
